time,hs_300,zz_500,sz_bond,sw_gold,nh_goods,us_spx,hk_hsi,sum_p
2011-03-10,343.26285440503847,637.0619916449396,25.069391830443415,896.8774739043076,243.59185284625903,255.55094236970507,2734.4100442030576,5135.82455120375
2011-03-11,339.82181135282804,636.6077978395109,25.050392179404522,900.1826459946594,241.78092374323057,257.3603656167885,2692.1333090059434,5092.937245732365
2011-03-14,341.4484139500229,642.8368299280901,25.069607735568855,903.2543609101948,240.8435407677263,255.80351180877454,2703.2608986431565,5112.517163743534
2011-03-15,335.2786466746746,635.5656416685597,25.136106514204982,871.1552821046455,240.8488304204849,252.93842723433053,2625.954835485069,4986.877770101969
2011-03-16,339.9075156456164,643.9913269175643,25.134379273201446,882.0003513025349,242.25970795123138,248.00740357624832,2628.5752033673803,5009.875888033777
2011-03-17,334.56067701311036,632.1969034302033,25.159208362627272,859.2344285627295,242.08430181005153,251.33027025900563,2580.3537184098655,4924.919507847593
2011-03-18,336.50550519561597,635.020906365512,25.16201512925802,863.1116990045549,244.6086277020396,252.41158317002166,2582.183228464683,4939.003565031685
2011-03-21,335.6081739249684,629.9642070744194,25.1207772502986,884.1758643162103,243.93125391925514,256.1961783585778,2626.7619041611497,5001.75835900488
2011-03-22,337.26690255132814,629.9275445801716,25.125311257932882,903.3048150248987,243.93638660902388,255.28653373817926,2646.756827975446,5041.604321736981
2011-03-23,341.65833191257906,638.538895636195,25.123368111803906,902.4393986845531,246.98644433928288,256.0304296641885,2642.993595267752,5053.770463616354
2011-03-24,340.23882186169453,640.2638907625127,25.14172004746647,905.687275424309,245.56542699939084,258.42194654037723,2653.400960060599,5068.72004169635
2011-03-25,344.75143018637516,645.5998938526894,25.14690177047708,946.1933779867145,246.6016809622143,259.2388508198674,2681.5835203290817,5149.115655907419
2011-03-28,344.3419541208306,644.0153557144699,25.170435429150256,940.115795051105,244.42749241172947,258.52652607374193,2671.106680470861,5127.704239271889
2011-03-29,340.9313627770468,633.0662752110337,25.14387909872089,906.8254860458505,244.64086790015892,260.35173491076716,2670.200030867746,5081.159636811324
2011-03-30,340.73264183442757,627.293418684329,25.14366319359545,925.4567368433917,245.10423834255448,262.09209620185504,2715.482720559991,5141.305515660144
2011-03-31,337.30112148141586,619.3486809527719,25.141072332090147,912.0410732590603,244.48410896217564,261.6126089073716,2724.29331676702,5124.221982661906
2011-04-01,308.22738948684616,564.6232694037376,25.17798349964081,895.5628915235931,287.4076013707574,274.5532532636361,2480.4578377458074,4836.010226294018
2011-04-06,311.83808308785825,563.8166449863734,25.168905523308613,916.6298348057064,291.40815301975806,275.19821366074746,2530.8081544981205,4914.867989581873
2011-04-07,313.0955816783093,567.3738854206615,25.169986234776733,918.9159248548664,291.13165134164745,274.77991666198193,2530.469463554428,4920.936409746671
2011-04-08,315.82107236952146,573.9561903676656,25.178848068815306,926.995382741334,294.4619054123331,273.6795688918303,2542.3778371346552,4952.470804986155
2011-04-11,313.9439599963728,569.3119689088171,25.21148555515249,919.8561313441755,295.7375424484874,272.91509506650016,2532.6860655151477,4929.662248834653
2011-04-12,313.31709431197777,570.128180072988,25.289080638563405,894.4946639915311,292.7089232120566,270.79270142744355,2498.6398097291994,4865.37045338376
2011-04-13,317.5797056214307,575.7852524793451,25.304642883704314,900.4650998944645,292.46740466966736,270.84421583615847,2515.174180537276,4897.620501922047
2011-04-14,315.84009683890963,574.1869411338271,25.298158614895602,905.8727419925683,288.9271963438678,270.86688217599306,2502.561329794168,4883.553346894229
2011-04-15,316.34716487448395,575.4740176295273,25.308533444989543,913.1242196285036,286.9901507353584,271.93013957187,2501.9433490876772,4891.11757497241
2011-04-18,316.39369006199763,577.3109943810123,25.29210663067414,909.0774245887544,287.3852772144175,268.9340615610075,2483.41851765667,4867.8120720945335
2011-04-19,310.40135892688374,570.3160134261195,25.297726330308357,909.2195778245385,283.59292419565304,270.4753726697593,2451.144918163709,4820.447891536971
2011-04-20,310.3962731776414,574.3570501527461,25.302697603061702,930.3097976598798,287.1736042949496,274.1308351121733,2490.274664482986,4891.944922483438
2011-04-21,312.43142049947016,578.3384483963309,25.30593973746606,926.0069605346245,287.4938487529083,275.5773597088897,2515.5159978589104,4920.669975488599
2011-04-22,310.7903245633849,575.7758886801385,25.314369286917383,940.1482979259916,288.5590880076638,275.5773597088897,2515.5159978589104,4931.681326031896
2011-04-25,306.0466390478187,563.4741974725338,25.32106969801972,917.5991369865502,286.57624831023855,275.13845694663814,2515.5159978589104,4889.67174632071
2011-04-26,304.2935624478594,554.0885494011688,25.319556701964352,877.3290372914931,284.5564665693336,277.60908798860794,2501.8714423950164,4825.067702795443
2011-04-27,302.2727305683426,547.7261822617186,25.322366551781464,866.6500871927627,283.136295405088,279.34409327412806,2489.934931413313,4794.386686667134
2011-04-28,297.7777758629457,530.1042924715925,25.324095690130452,865.5095360846001,285.450245954452,280.3372910741526,2480.846550736568,4765.349787874442
2011-04-29,300.6923810815414,539.1838334879434,25.352194188301535,875.4012399009471,282.03755143556083,280.98225147126396,2472.007238169185,4775.656689734743
2011-05-03,302.4261506704879,548.51463644967,25.343332354262962,852.7248892242251,282.9384457214994,279.54190860359347,2462.8823830831193,4754.371746106858
2011-05-04,294.69355148906226,536.7219346132214,25.359110741697492,816.7592892653681,280.2631506117761,277.6255725993967,2429.741734774306,4661.164344094828
2011-05-05,294.419391932681,538.1076654219908,25.356517034174008,814.4391156918389,277.5250780524777,275.1075483014091,2424.1528131403898,4649.108129574961
2011-05-06,293.9747655961382,540.6444746903651,25.36451429903809,796.8237527312207,272.84783465455473,276.15844223919447,2413.4741482172612,4619.287932427773
2011-05-09,294.76239746491757,545.0979644772801,25.37964425959175,808.7189027361044,275.49003161526747,277.41333323549105,2431.9051883100155,4658.767462098667
2011-05-10,296.9720613301934,548.3032821247222,25.382670251702482,816.8241310922169,277.11647946251475,279.6531797264178,2431.9051883100155,4676.156992297783
2011-05-11,296.20580844434033,549.5087597987655,25.387425382162203,813.0940634374604,276.1054982566119,276.545830592731,2427.2989914757977,4664.1463773878695
2011-05-12,292.1106501377201,542.1857114502432,25.39542264702628,782.6857405617432,270.94991176042566,277.89962925376034,2404.576476594965,4595.8035424058835
2011-05-13,294.60549268273576,546.5074392054661,25.377915121242758,795.9749898438781,276.9044184575476,275.657722186485,2425.680569827938,4640.708547325294
2011-05-16,292.0032843203808,546.3003208849212,25.38439939005147,781.8560977002662,275.0331441010362,273.9474438171481,2392.7869053765253,4587.3115955903295
2011-05-17,293.4692044492282,543.3181737852352,25.389802947392067,793.8002947280227,275.5940200488144,273.8464755760667,2386.5810451620987,4591.999016696858
2011-05-18,295.6684142743947,546.9115317307487,25.39477422014541,792.2000316936108,275.7015382123786,276.2573499039272,2398.0506837044964,4610.184323739702
2011-05-19,293.9034709262032,543.9801052100983,25.39715178537527,791.1409485217454,276.86015823036706,276.859038197718,2413.9160096330324,4622.056882504539
2011-05-20,293.9936017044433,542.1177124321956,25.40514905023935,795.6607563753026,276.9780253405789,274.7304628296156,2417.668705289145,4626.55441302152
2011-05-23,284.70589342134537,521.6446572574753,25.44535151685336,776.5822957832222,274.7109776958429,271.45414643534366,2366.7743987749627,4521.317720885046
2011-05-24,285.0113209175132,520.8140659730943,25.44405466309162,790.9938074531267,276.87143119010824,271.22954361334644,2368.8336397126127,4539.197863522893
2011-05-25,281.63212308757124,514.8693911625361,25.46955945373922,790.2896917179854,277.9793228892614,272.0929251034093,2370.5531475805897,4532.886160995093
2011-05-26,280.50553544984086,509.7632222761645,25.476908291722424,789.2239581023407,280.65155027551424,273.1685459573778,2386.5508235086613,4545.340543861622
2011-05-27,279.0859521474241,493.70564432253275,25.47950199924591,767.6357862890188,281.33938562234465,274.28331776196967,2409.194136814969,4530.723724957505
2011-05-30,278.2569750209149,484.35901208119503,25.486418552641872,765.3729727930865,281.35391110817505,274.28331776196967,2416.0982214363926,4525.210828754376
2011-05-31,282.68816949969886,495.4203343153321,25.476692149428803,781.1004410258347,281.93847875167154,277.18873041349383,2468.184720072373,4611.997566227832
2011-06-01,282.9346399768716,500.6167969797669,25.461778331168766,778.158450958934,280.9915870939366,270.87306390503886,2462.1716531643556,4601.207970410072
2011-06-02,278.3698974902042,493.82882287161885,25.459400765938906,783.5527921694791,280.65155027551424,270.54131111291446,2423.34308125347,4555.74685593914
2011-06-03,281.25596600471766,502.3227920161602,25.466317319334866,787.0417812372335,283.9122631207801,267.9078945394054,2391.6332719160096,4539.540286153641
2011-06-07,282.94302204506744,506.9051455159654,25.469775596032843,804.1949383551848,282.9157519599221,264.7716973368382,2383.203514858999,4550.40384566801
2011-06-08,283.3564746223652,508.6518284893871,25.413794741984297,798.6833830730284,281.70496216267236,263.66310726129205,2361.6273385568174,4523.100888907547
2011-06-09,278.0105045437422,496.8086290215031,25.40795890005646,806.2599011486807,281.16881280527735,265.60829133436926,2356.22912597735,4509.493223730979
2011-06-10,278.95635972228473,498.18187476466375,25.38958680509844,798.921136438141,281.1338666300797,261.89513275419444,2336.4850071490496,4480.962964263512
2011-06-13,277.8653723292511,498.1526686290433,25.38785766674945,795.3207524370821,279.8741226191343,262.0702817438253,2345.625494124824,4484.29654954991
2011-06-14,281.93500770911794,506.19572625226925,25.34960048077805,802.259659215387,280.2612841053271,265.3754462069776,2344.3666059402685,4505.743329910126
2011-06-15,279.06815202507573,501.5979893680533,25.263575847915806,795.2858376072404,281.8991712346724,260.74945230437356,2328.5023221377132,4472.366500525044
2011-06-16,274.77907598345405,490.7236086966469,25.257740005987966,779.1659931915092,279.524919590824,261.2069002537625,2287.790628579897,4398.448866302082
2011-06-17,272.3849124373294,483.5027818227962,25.254930156170857,769.6292568118863,279.000782403645,262.00228272432156,2260.9194101703265,4352.6943565264755
2011-06-20,270.75926211005435,476.9688565050258,25.39023523197931,765.8476482178395,277.72950670929225,263.41583809946025,2250.941053906156,4331.052400779808
2011-06-21,273.97807047777803,483.62038668187836,25.36991785637868,774.7226654414147,279.6588460486016,266.9517871136556,2277.1067530268656,4381.4084266465725
2011-06-22,273.9318278318889,481.702702899137,25.309181871870415,768.4471404301025,277.81638242034677,265.2250241335299,2278.0842671966616,4370.516526783537
2011-06-23,278.5511008520997,490.8122303677089,25.308749587283167,778.3163989986941,277.0368295338517,264.47497434264,2267.5765109343497,4382.076794616627
2011-06-24,285.1287640527957,502.6554298355929,25.394558077851784,792.4219902547474,277.33303117111655,261.37380693799895,2310.5965135391775,4454.904093869281
2011-06-27,285.978366717899,509.233387304394,25.41790144556315,792.6921645332844,272.7543799702742,263.7743783841164,2297.030117523828,4446.880695879359
2011-06-28,286.47215529711826,509.9343345592842,25.411417176754437,804.5565562356884,273.24883785688877,267.18875339374443,2299.115411610993,4465.927466130472
2011-06-29,282.5575410886027,502.91906537277725,25.399097066017884,792.4394476696681,275.4287695471658,269.40181239213945,2299.0528840521574,4447.198617188529
2011-06-30,286.69395047241125,510.47553985866284,25.402987627303112,804.5158222675398,278.2389705685459,272.1279549013355,2334.1641925902704,4511.619418286069
2011-07-01,258.50397205972246,461.97768151246,25.60521473644016,730.3040189202824,308.63755442874225,298.40033160144407,2100.7477733312435,4184.176546590335
2011-07-04,264.6267903352616,473.47960394140523,25.62611659707772,770.5371255220094,313.1927807785752,298.40033160144407,2135.672853956625,4281.535602732398
2011-07-05,264.67086682869666,476.4927073153728,25.62089113191833,773.5118690245379,312.75252477042096,298.0016240140781,2133.5606730191607,4284.611156104185
2011-07-06,263.9259740896444,477.6457588612394,25.620237948773408,775.3381640169101,314.0589874077375,298.3000978504303,2111.9511486856004,4266.840368860336
2011-07-07,262.9061118415474,477.6994334959769,25.613052934179247,775.7721054735165,314.6461257794518,301.41848121530387,2113.1357332877396,4271.191044027715
2011-07-08,263.54208478432264,477.21405427567737,25.620020221058432,773.5747157182533,316.1760817889006,299.32025469408177,2131.54228341995,4286.989494902244
2011-07-11,263.8830842710326,481.5086270132013,25.596070172411228,778.1131448144147,315.09300960726216,293.9054047226477,2095.9766079542983,4254.075948555268
2011-07-12,259.11087146932806,474.65613186956824,25.599989271280773,766.5972363659947,313.6649408875587,292.6023659594684,2031.8167671953631,4164.048303018562
2011-07-13,263.2932221213894,484.1170136086058,25.598247449560972,797.1093061648163,318.92967327325465,293.5111519686601,2056.5514189195237,4239.110033505811
2011-07-14,264.09829622647794,488.20491392078515,25.589320613247015,823.554297070342,318.8044239483859,291.5398881987221,2057.8007195450573,4269.591859523018
2011-07-15,265.21241436053606,491.20246669964183,25.576474678063516,821.2618890995807,318.10471555897107,293.15922013176726,2051.721164999479,4266.23834552804
2011-07-18,264.6793430774341,491.12391111272694,25.540549605092714,825.8242597933479,318.4015471964292,290.7758842743281,2045.0966827786478,4261.442177838007
2011-07-19,262.35049373680374,485.951582526009,25.435604846474963,835.9253694582465,321.0142460548627,295.5180544056252,2054.255406959083,4280.450757987104
2011-07-20,262.0489088067232,486.48852952622457,25.373987903137163,809.649466085812,320.62870043380815,295.31981432028675,2063.755531610759,4263.264938686751
2011-07-21,259.300230866124,480.0005202667064,25.303444123485395,793.0280119479419,320.5365284573476,299.32025469408177,2062.2173536634054,4239.706344019092
2011-07-22,260.050039829444,481.66092251886784,25.35439240878945,791.2047096552704,321.35008302849604,299.5919995301636,2105.1278288276726,4284.3399757987045
2011-07-25,251.59955888809773,462.8790140703704,25.35243285935468,786.9633060044068,319.6976770217351,297.9013902630643,2090.917503168915,4235.310882275944
2011-07-26,252.4028529809514,464.84962561338887,25.348731488200112,794.412883734456,322.8144195066906,296.678538500696,2117.065590360553,4273.572642184936
2011-07-27,254.2918697745925,472.57546224373283,25.370939715127516,809.9023492105241,324.08335880477364,290.65337635642237,2114.2152715910347,4291.092627696207
2011-07-28,252.67714439009714,469.617739053644,25.377471546576754,796.5257297231734,322.48070261201565,289.7134065135819,2116.9399099672933,4273.332103806382
2011-07-29,251.92080871524928,464.3427765391943,25.38443883345594,779.3783086128994,320.93082197701665,287.8446039113469,2104.70107823862,4234.502836827783
2011-08-01,252.3990386690195,465.9622456119671,25.38618065517574,780.1556623601649,324.27589490745606,286.65516339931656,2125.6278016296965,4260.461987232797
2011-08-02,250.59037671340997,462.5833521104237,25.388140204610508,785.9173574590006,322.19088987674,279.3291899085528,2102.9387389928406,4228.938045265579
2011-08-03,250.46213107001145,464.02704929523344,25.22593305695445,808.2286819028892,322.35722345016063,280.7302350060567,2062.726640630121,4213.757894411427
2011-08-04,250.92315423884457,466.46016563477536,25.238561264422977,805.4589383298609,320.3406784448371,267.3055946202759,2052.5990519255297,4188.326144458546
2011-08-05,245.59227188285084,457.389954975491,25.333272820436914,795.7423905765066,311.50437459610424,267.15190286872144,1964.5665018409818,4067.280669561093
2011-08-08,236.81765918978223,434.49075057373364,25.36919789340772,836.7558436251996,309.8328261288457,249.35038868867153,1921.8379818729259,4014.4546479725664
2011-08-09,237.18154454808348,433.1198903698948,25.4044697832336,824.3436216164102,305.62247281733266,261.17128905823165,1813.0522223730707,3899.895510566257
2011-08-10,239.37943584571937,439.299094908437,25.399897501219137,831.9188927338903,308.7670850781094,249.63995285826692,1855.5368848616677,3949.9412437873098
2011-08-11,243.00760935532242,446.893403602069,25.472183102590694,830.439002731878,311.16711737540174,261.19579064181283,1837.8544038607731,3956.0295106698477
2011-08-12,243.7230895112555,452.0594116243225,25.443878499644,818.7704665987205,311.22448300702195,262.57010673904637,1840.1869944431326,3953.9784304231434
2011-08-15,247.32702094946927,458.6642008368023,25.452587608242982,810.0564732451118,313.1205951775374,268.29011279690025,1900.2218921456877,4023.1328827597517
2011-08-16,245.60617293078036,454.8118669589477,25.44496713821887,826.1721611335581,310.11586696142916,265.677353020474,1895.7180320827645,4023.546420226173
2011-08-17,244.62564047682537,452.8217920904357,25.443007588784102,814.5298111227821,312.601422832235,265.92905110635314,1902.9352755613556,4018.8860007787716
2011-08-18,240.23841889277847,445.0581323997252,25.43625802961989,807.6922404815328,311.5754898660174,254.07028465307664,1877.3527501393855,3961.423574462136
2011-08-19,237.98458435347501,440.93652241040235,25.454982613107703,821.5237503233949,310.32898635496923,250.25694728117404,1819.5444588069638,3906.0302321434874
2011-08-22,235.45213551816963,437.82038380302265,25.46630445428638,825.9327451574994,309.46716396675964,250.3215423651607,1827.6996156680882,3912.159890932987
2011-08-23,239.11523117257124,444.93984755046245,25.45911943969222,813.6417274865897,311.91929257321266,258.9037788686307,1864.1525571936158,3958.1315542847747
2011-08-24,238.18394572378122,444.24318088949525,25.45955489512217,790.4153851092021,311.55299232910994,262.30058931965374,1825.8162855959622,3897.9719338623268
2011-08-25,246.13644705179885,453.4925745350249,25.452805335957958,786.1156238141743,310.78500916392034,258.2177345283585,1852.6115330215473,3932.811727450782
2011-08-26,245.91428457238877,454.5211209935843,25.416009352127254,787.1862621321114,310.9441385855408,262.1223959845181,1836.7045220537877,3922.808733674058
2011-08-29,241.81118684602313,450.48147768945876,25.262293585355202,778.8792759378023,312.77716296957755,269.53523872616046,1863.1752514490167,3941.9218872033944
2011-08-30,240.8729508732683,446.6257327133217,25.23028761125394,775.3239486933318,314.7853511588129,270.16782506589203,1894.9761425971806,3967.982238713061
2011-08-31,241.29981475968924,444.5000165248748,25.24269809100749,775.292525346474,315.8831198101237,271.49759282934167,1925.991062330782,3999.706829692293
2011-09-01,240.26223715173086,440.94153873140584,25.281889079702914,765.7719994235177,314.52207028545274,268.2745208800759,1930.7256490858088,3985.779904637695
2011-09-02,237.66163927657593,435.91598769725056,25.324781439552904,754.0353793721687,313.9969287858017,261.4920370614758,1895.7958788935146,3924.22263252634
2011-09-05,232.5727538220381,425.1902907803883,25.367673799402898,756.7175864789505,311.51040550032553,261.4920370614758,1839.8484077120386,3852.69915515462
2011-09-06,230.83393615602563,421.8633663644412,25.392712486624976,769.1290603128147,311.084372546154,259.5475022918082,1848.674172641674,3866.5251227995427
2011-09-07,235.5625810392194,432.0417826598207,25.38291473945112,762.3588254148318,314.1881887244509,266.9826192003425,1880.3287493021628,3916.8456610802796
2011-09-08,233.6143152669031,427.40610009405816,25.344159206185644,758.1832611573844,313.5921583710861,264.149345171686,1867.6500361970816,3889.939375464385
2011-09-09,233.1896552051539,424.75678031926503,25.380955190016348,752.3714383385612,314.2114272598292,257.09511651700404,1863.3178142831619,3870.323187112992
2011-09-13,230.57795344415288,417.78810718119064,25.413832074977506,724.7907178966075,311.3497117485999,261.2470212256643,1784.89981428296,3756.067157854153
2011-09-14,231.66503234473834,422.5878234437679,25.399244318074214,724.3485465158242,307.7252618113497,264.7685670112823,1786.297305222934,3762.7917806679707
2011-09-15,231.3211509334576,422.9260238058245,25.375729724856956,723.0631819943594,307.967115478927,269.3191793073085,1799.058554705678,3779.0309359504117
2011-09-16,231.73953857114103,422.8574005344965,25.359182418518888,723.0130542743722,308.78013488451313,270.8560968228534,1824.7395610328144,3807.3449685387095
2011-09-19,227.10158954943861,414.5372301916568,25.358311507658993,710.8058321950829,301.18366556059055,268.2010161293324,1774.339847509021,3721.527492642781
2011-09-20,227.9979528534301,416.54034749477785,25.365496522253153,701.728225827835,301.17668782498976,267.75553279149335,1783.423538618853,3723.9877819336325
2011-09-21,234.87778490371608,428.90487648348653,25.36092424023869,718.5958295160904,302.2033617896783,259.8860696285659,1765.5440958076263,3735.372942369402
2011-09-22,227.6455951934119,416.53523084735434,25.405558421808475,695.6582826598236,294.68150689511464,251.6000795447589,1679.9857612262008,3591.5120147884727
2011-09-23,226.2715952730618,413.11761134766374,25.525090937329516,676.5109899745349,285.8881397911108,253.13031481023617,1657.1832110700586,3537.626953203996
2011-09-26,221.3079887748643,406.46496643281046,25.624810230787872,637.9859667270011,276.1062601436685,259.03742386998243,1632.7008580457994,3459.228274224914
2011-09-27,223.59318543449655,408.15105224850987,25.561669193445244,643.8097603446272,282.7756992139445,261.8061028146524,1700.4885477683722,3546.186017018048
2011-09-28,221.2801019165179,401.2838091211264,25.56950739118433,639.5474077958586,280.5347757549818,256.38902542652903,1689.2814207604856,3513.886048166684
2011-09-29,219.38099838687916,388.36959167685325,25.614577028184065,614.2276719778084,274.0436908999874,258.46943261423763,1689.2814207604856,3469.3873833444354
2011-09-30,218.80173154815787,386.9417460664145,25.682290347541162,623.7384716267372,280.53568141977956,252.01437904894925,1650.0156770007413,3437.729977058321
2011-10-10,195.07016767154337,346.0578570496892,28.931635516844228,560.8562396241861,274.2705422022312,281.35160888594913,1495.0296173684542,3181.5676683188976
2011-10-11,194.68202328934805,344.73505320105727,28.925307619041195,561.4541810244157,274.11659497055945,281.50465941426205,1531.3716037411295,3216.7894232598132
2011-10-12,201.75863993045812,356.7195657758839,28.900969550567986,575.9468530482251,277.1867165413096,284.2619235474077,1547.230124587144,3272.004792980996
2011-10-13,203.11981528649417,361.3424266251845,28.82649506103996,584.4695380737955,275.8301351584504,283.41661370641776,1583.3880923541653,3320.3931162655476
2011-10-14,202.44704694793666,359.8381322826448,28.89829236303593,579.9991180781598,278.4061449359521,288.34248609458234,1561.776879776337,3299.7081004786487
2011-10-17,203.4516604245739,360.9151564673875,28.873954294562722,578.361512801855,276.723434760201,282.75731912291576,1593.1951022646883,3324.2781401361844
2011-10-18,197.74987437621624,350.07114460328233,28.94088398286405,554.9165537104184,270.1092410307595,288.53085597558294,1525.8738368666902,3216.1923905458134
2011-10-19,197.05353358991928,348.0074803056386,28.925550999725928,549.9929641625815,269.5252962613485,284.8811895311971,1545.5216215695077,3223.907636419919
2011-10-20,192.2819056492872,337.7410777398063,28.94696849998235,526.7621327347405,260.8764231451941,286.1785870865885,1517.9931134612295,3150.7802083168285
2011-10-21,191.31650329931037,331.53121344725974,28.92603776109539,513.8457904608609,262.62077306232214,291.56125643617946,1521.5907616139796,3141.3923360810077
2011-10-24,196.56438622776585,337.4066295858587,28.922873812193874,523.5529112105351,270.6601246687311,295.31452631511564,1584.5707073382107,3236.9921591584107
2011-10-25,200.28379807884997,346.9970026353287,28.87030358429174,538.4011159588052,272.38415111733013,289.39500280467297,1601.1475760439132,3277.4789502231915
2011-10-26,202.28455725963553,350.7362485724989,28.882229237843614,565.3226194752257,273.3743827111966,292.44424025336957,1609.4486722274287,3322.4929497371986
2011-10-27,202.72900088594648,351.15178053914764,28.87346753319326,558.0341986237779,275.68417939045173,302.4725817931369,1661.9665693347706,3380.9117781004243
2011-10-28,206.66071733916291,359.26088415948414,28.903890118784773,569.2644538861991,277.56564172999094,302.59031296876225,1689.8681793866235,3434.114079589008
2011-10-31,205.61483300742194,361.117504824028,28.9571904887411,563.8419064807381,274.0432925601165,295.1049648225025,1676.8374673889693,3405.517159572518
2011-11-01,205.78472246087108,361.1598526059399,29.02801426799814,559.8993987123322,272.4029128023494,286.859073281703,1635.0610232951758,3350.1949974263694
2011-11-02,209.20661798126295,367.74678371568007,29.037749495387427,565.7138401436192,275.06173767167144,291.47884461324173,1665.7659626561049,3404.0115362769675
2011-11-03,209.35240098330212,369.98941028144594,29.04042668291948,573.9335143244787,271.03566261265763,296.9533442798205,1624.3018437186975,3374.606602883322
2011-11-04,210.83578689363787,373.0153353719136,29.0496751489393,587.7952504338565,277.1902457663835,295.08848245791495,1674.9736459151843,3447.94842198783
2011-11-07,208.7380679035421,371.5378582814587,29.058193472904925,593.5659236320188,274.02554502023344,296.94628040928296,1661.0540734048964,3434.9259421243373
2011-11-08,208.08673599804214,366.37197065088355,29.120985689565806,591.3404773169749,273.84381021183043,300.43112320779335,1661.1030324834653,3430.2981355585553
2011-11-09,209.91333369601483,372.5523991717814,29.221015150990702,592.770015146578,274.09501396206156,289.4067759222355,1689.4621566833214,3457.4207097329836
2011-11-10,205.94141439503562,366.98741304216514,29.355361288962822,577.9918395713077,266.3462555029729,291.90032222198045,1600.7837594428256,3339.30636546525
2011-11-11,205.59156570463705,366.78632879841746,29.32931955569649,576.5474878781854,268.9156124883813,297.58909262819736,1615.4107062262256,3360.1701132797407
2011-11-14,209.80203207384054,375.58301953870836,29.341731970617825,593.7127155523455,274.936531313159,294.74706204860144,1646.7284781913067,3424.851570688579
2011-11-15,209.3813134677463,378.57156300505767,29.260199441232572,591.1539573081195,273.41456314149195,296.16690002664313,1633.2444726558708,3411.192969046162
2011-11-16,203.6931063698664,369.1501296143447,29.252167878636413,576.7434348910986,271.175918884991,291.2457368855035,1600.531366951584,3341.7918614760247
2011-11-17,203.07526412312896,368.35671818649973,29.259225918493645,573.0392956538651,273.34945502374933,286.35282922651396,1588.4241244703796,3321.85691260263
2011-11-18,198.83969958141327,357.8575382608195,29.266527339035605,555.5481629822825,270.61675982270816,286.23980729791367,1560.88548689757,3259.2539821817427
2011-11-21,199.08320525514904,358.1625506431184,29.255575208222663,551.9457007173855,268.3819693177247,280.9018757950603,1538.4841760862894,3226.21505302295
2011-11-22,199.06703257255757,357.3764530112966,29.26677071972034,551.7894817930012,267.56552163439363,279.7386917798818,1540.6569462282835,3225.4608977391345
2011-11-23,197.12447979185356,356.00082730249756,29.353901004854432,547.7271164015762,265.35584136298195,273.5578050595509,1507.9759171616793,3177.095888084994
2011-11-24,197.4985875061393,355.3306668817095,29.36193256745059,542.16316393525,265.10504327080525,273.5578050595509,1513.9413276486532,3176.958526869559
2011-11-25,196.05357357383897,353.17111059176216,29.37093765278568,543.3031580687959,262.8692994693938,272.82316252364876,1493.2080019968832,3150.7992438771084
2011-11-28,196.30897990080243,353.52704866488887,29.37677878921925,545.9831206509064,266.6039497820756,280.8006269840224,1522.6113051655223,3195.2118099374375
2011-11-29,198.99791724035063,359.4250382480038,29.357551715125414,557.6604852486345,267.89217778275645,281.4222475913243,1541.0460864906997,3235.8015043168944
2011-11-30,192.35727645306252,344.91699516385546,29.38748753934746,538.2603842553727,265.51558950483263,293.6121335155731,1518.5206897389087,3182.570556170953
2011-12-01,197.09411786887523,351.87656869566416,29.61626538299564,558.2240854197968,273.1582683826772,293.05173311959635,1604.0226557267536,3307.043694596359
2011-12-02,195.08763722019174,344.65505291369294,29.70290890676027,557.7890965182784,272.8359324925945,292.98109441422116,1607.2412930816188,3300.2930155473578
2011-12-05,192.34697781084628,333.38512529846173,29.725056549070892,545.1441172897732,273.36274032503326,295.99501251023014,1618.9999131585325,3288.9589429419484
2011-12-06,191.96219002315104,333.34693103034084,29.69463396347938,529.7397193021003,272.6633047075144,296.32230517846864,1598.9553910949005,3252.684475299955
2011-12-07,192.8690045418531,334.27686665061793,29.71313089551902,530.5410146470026,274.52008275443904,296.9203795506454,1624.1397722861946,3282.980251326272
2011-12-08,192.62282884976497,334.09501498159784,29.720675696745715,528.2515993758531,273.326515060769,290.6429532663017,1612.9323639042,3261.591951135232
2011-12-09,190.97962326948044,330.82222670190424,29.728707259341874,520.6076457999444,271.7703093493046,295.54998866636635,1568.9046463182938,3208.3631473646356
2011-12-12,189.01380318599155,326.5101570366986,29.72140583879991,512.4788748724982,269.689384944382,291.1421334509532,1568.0124093174827,3186.568168646806
2011-12-13,184.7597773745252,315.1614029532179,29.681004645134383,491.8694239301234,268.0969336857507,288.61326779852067,1557.1662851704427,3135.348095557715
2011-12-14,182.89473141227845,309.1184015625329,29.690253111154203,481.8296646087,267.63067031794174,285.33798649262343,1549.3378973317278,3105.8396048369586
2011-12-15,178.5699119713551,300.6399060961381,29.69341706005572,450.7084307845854,263.84825376934594,286.2633535330387,1521.6853032829397,3031.408576497459
2011-12-16,182.333951272043,309.45610029249076,29.712887514834286,460.65257335056674,267.46727125360076,287.18401132642896,1543.5100787379724,3080.316873747937
2011-12-19,181.89751770078917,310.14513211289415,29.746717430012048,453.3264444828882,266.4183612221551,283.8145450800314,1525.346260589011,3050.694978617781
2011-12-20,181.33795814037197,309.20634770236677,29.743310100425802,452.80526582998533,266.6306623649625,292.27941660749406,1526.1895385112537,3058.19249925686
